dataset,m,seed,N,d,K,source_rows,source_class_counts,context_class_counts,initial_class_counts,dependency_deviation,before_compile_kl,before_compile_js,before_compile_agreement,before_compile_accuracy,before_compile_log_loss,before_compile_roc_auc,before_validation_kl,before_validation_js,before_validation_agreement,before_validation_accuracy,before_validation_log_loss,before_validation_roc_auc,before_test_kl,before_test_js,before_test_agreement,before_test_accuracy,before_test_log_loss,before_test_roc_auc,before_G_val,before_G_test,before_latency_seconds,after_compile_kl,after_compile_js,after_compile_agreement,after_compile_accuracy,after_compile_log_loss,after_compile_roc_auc,after_validation_kl,after_validation_js,after_validation_agreement,after_validation_accuracy,after_validation_log_loss,after_validation_roc_auc,after_test_kl,after_test_js,after_test_agreement,after_test_accuracy,after_test_log_loss,after_test_roc_auc,after_G_val,after_G_test,after_latency_seconds,status,delta_kl,relative_improvement,win,validation_delta_kl,best_step,adam_steps,training_seconds,labels_unchanged,final_class_counts,execution_device,device_deviation,reload_verified,artifact,missing_initial_classes,reload_max_prediction_error,reload_max_kl_error
spambase,8,43,2760,57,2,4601,"{'0': 2788, '1': 1813}","[1672, 1088]","[5, 3]",False,0.36617758870124817,0.10804338753223419,0.802173912525177,0.7967391304347826,0.46983131766319275,0.8852155488227491,0.355606347322464,0.10587912797927856,0.802173912525177,0.7804347826086957,0.4845343828201294,0.8657795203865423,0.35800978541374207,0.10590486973524094,0.8047722578048706,0.8091106290672451,0.4610523581504822,0.8863287250384024,-0.01057124137878418,-0.008167803287506104,1.1470147499348968,0.17573875188827515,0.047691699117422104,0.9097825884819031,0.9021739130434783,0.2660956084728241,0.9540436444286026,0.16337957978248596,0.04502803832292557,0.915217399597168,0.8847826086956522,0.2962612211704254,0.939167112220044,0.1878126859664917,0.04975102096796036,0.9023861289024353,0.8980477223427332,0.28466638922691345,0.9455669778250423,-0.012359172105789185,0.012073934078216553,0.967331291991286,complete,0.17019709944725037,0.47539789799476645,True,0.19222676753997803,50,50,38.5392533330014,True,"[5, 3]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/spambase/compiled-8-43-stratified.csv,0,4.0531158447265625e-06,8.940696716308594e-08
spambase,8,44,2760,57,2,4601,"{'0': 2788, '1': 1813}","[1672, 1088]","[5, 3]",False,0.471739798784256,0.1450028121471405,0.769565224647522,0.7554347826086957,0.575099527835846,0.8709429889700786,0.45632579922676086,0.14040905237197876,0.7956521511077881,0.7869565217391304,0.5701680183410645,0.8789084932374899,0.4621226489543915,0.14193090796470642,0.77440345287323,0.7700650759219089,0.5698360204696655,0.8842018196856906,-0.015413999557495117,-0.009617149829864502,1.0796648329123855,0.22118031978607178,0.06282232701778412,0.8826087117195129,0.8706521739130435,0.3146120011806488,0.9403849581179825,0.23285441100597382,0.06598852574825287,0.873913049697876,0.8521739130434782,0.3511714041233063,0.9218994435533377,0.23305583000183105,0.06496040523052216,0.887201726436615,0.8828633405639913,0.31886208057403564,0.9363700815313719,0.011674091219902039,0.011875510215759277,1.2150954169919714,complete,0.22906681895256042,0.49568403425119256,True,0.22347138822078705,50,50,39.6965894169407,True,"[5, 3]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/spambase/compiled-8-44-stratified.csv,0,2.682209014892578e-06,1.1920928955078125e-07
spambase,32,42,2760,57,2,4601,"{'0': 2788, '1': 1813}","[1672, 1088]","[19, 13]",False,0.2516208589076996,0.07232788950204849,0.8717391490936279,0.8684782608695653,0.33818086981773376,0.9322362819065724,0.25542426109313965,0.07245156168937683,0.865217387676239,0.8478260869565217,0.3713001012802124,0.9137210637834412,0.23557047545909882,0.0678768903017044,0.8741865754127502,0.8568329718004338,0.34008270502090454,0.9332781913427074,0.0038034021854400635,-0.01605038344860077,1.5227722499985248,0.1108194962143898,0.0296945720911026,0.935869574546814,0.9391304347826087,0.1876344382762909,0.9768064714152755,0.10950866341590881,0.029961764812469482,0.9239130616188049,0.9152173913043479,0.2173757404088974,0.9667320144953365,0.10647504031658173,0.029454678297042847,0.9327548742294312,0.9240780911062907,0.20510151982307434,0.9739257158611997,-0.0013108327984809875,-0.004344455897808075,1.8148134170332924,complete,0.1290954351425171,0.5480119479783087,True,0.14591559767723083,40,50,61.44348645803984,True,"[19, 13]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/spambase/compiled-32-42-stratified.csv,0,2.4139881134033203e-06,2.0116567611694336e-07
spambase,32,43,2760,57,2,4601,"{'0': 2788, '1': 1813}","[1672, 1088]","[19, 13]",False,0.19754303991794586,0.043022625148296356,0.905434787273407,0.9021739130434783,0.266872763633728,0.9581674884651181,0.1561126410961151,0.034634508192539215,0.9217391014099121,0.908695652173913,0.2681844234466553,0.953504029782768,0.16881126165390015,0.03685320168733597,0.9110628962516785,0.9067245119305857,0.2616746425628662,0.9589192169837331,-0.04143039882183075,-0.028731778264045715,1.582953374949284,0.08498191833496094,0.020290004089474678,0.9510869383811951,0.9456521739130435,0.15523868799209595,0.9824303451553495,0.07347028702497482,0.018597275018692017,0.9521738886833191,0.9391304347826087,0.17132727801799774,0.9799401968355809,0.08523688465356827,0.020584587007761,0.9414316415786743,0.9370932754880694,0.1759812980890274,0.9761313954862342,-0.011511631309986115,0.0002549663186073303,1.50552287499886,complete,0.08357437700033188,0.49507583902593866,True,0.08264235407114029,50,50,54.34849208407104,True,"[19, 13]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/spambase/compiled-32-43-stratified.csv,0,5.245208740234375e-06,1.043081283569336e-07
spambase,32,44,2760,57,2,4601,"{'0': 2788, '1': 1813}","[1672, 1088]","[19, 13]",False,0.22372323274612427,0.06761853396892548,0.9108695387840271,0.9054347826086957,0.31711238622665405,0.9562318065704271,0.2123933732509613,0.06341519951820374,0.917391300201416,0.9130434782608695,0.31751447916030884,0.9455236737361136,0.22056327760219574,0.06534245610237122,0.9045553207397461,0.9045553145336226,0.3166656792163849,0.9491905943518847,-0.011329859495162964,-0.003159955143928528,1.4442596250446513,0.10064462572336197,0.02598430961370468,0.9413043260574341,0.9358695652173913,0.17720718681812286,0.9787966098338581,0.11724407225847244,0.029798906296491623,0.926086962223053,0.9130434782608695,0.225237175822258,0.962217073605418,0.11813083291053772,0.030233001336455345,0.9392624497413635,0.93058568329718,0.21100544929504395,0.9706762771278901,0.016599446535110474,0.01748620718717575,1.4712486250791699,complete,0.10243244469165802,0.4644129603315175,True,0.09514930099248886,40,50,51.50391779199708,True,"[19, 13]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/spambase/compiled-32-44-stratified.csv,0,3.159046173095703e-06,1.1920928955078125e-07
spambase,128,42,2760,57,2,4601,"{'0': 2788, '1': 1813}","[1672, 1088]","[78, 50]",False,0.13487985730171204,0.03175028786063194,0.926086962223053,0.9206521739130434,0.20827986299991608,0.9715835957147666,0.1535770297050476,0.0352267250418663,0.9239130616188049,0.9065217391304348,0.24396073818206787,0.961068536010614,0.13980446755886078,0.03170422464609146,0.9262472987174988,0.9219088937093276,0.2317844182252884,0.9701051636535507,0.01869717240333557,0.004924610257148743,2.0875893339980394,0.06726676970720291,0.017523733898997307,0.9532608985900879,0.9521739130434783,0.14359836280345917,0.9867373611358641,0.0992886945605278,0.025012066587805748,0.9347826242446899,0.9217391304347826,0.19981341063976288,0.973068773639082,0.08396033197641373,0.02224525436758995,0.9284164905548096,0.9240780911062907,0.17533423006534576,0.9809366260979164,0.03202192485332489,0.016693562269210815,2.3541379999369383,complete,0.05584413558244705,0.3994445711038199,True,0.054288335144519806,50,50,69.39847941696644,True,"[78, 50]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/spambase/compiled-128-42-stratified.csv,0,4.589557647705078e-06,3.725290298461914e-08
spambase,128,43,2760,57,2,4601,"{'0': 2788, '1': 1813}","[1672, 1088]","[78, 50]",False,0.12137868255376816,0.029348064213991165,0.936956524848938,0.9293478260869565,0.1932033747434616,0.9748361353690171,0.13689148426055908,0.03395754471421242,0.9130434989929199,0.9043478260869565,0.2314106523990631,0.9645537535396741,0.15280179679393768,0.035275109112262726,0.9305856823921204,0.9175704989154013,0.23210005462169647,0.9690220174091142,0.015512801706790924,0.031423114240169525,2.1339718339731917,0.06365077197551727,0.015804825350642204,0.9543478488922119,0.9467391304347826,0.13602589070796967,0.9879552070338027,0.07692889124155045,0.019074585288763046,0.949999988079071,0.9282608695652174,0.18386460840702057,0.9779995643478089,0.08106180280447006,0.018843114376068115,0.9457700848579407,0.9370932754880694,0.17955553531646729,0.9787506400409627,0.013278119266033173,0.01741103082895279,2.0864613340236247,complete,0.07173999398946762,0.46949705759162813,True,0.059962593019008636,50,50,66.37030837498605,True,"[78, 50]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/spambase/compiled-128-43-stratified.csv,0,5.245208740234375e-06,5.960464477539063e-08
spambase,128,44,2760,57,2,4601,"{'0': 2788, '1': 1813}","[1672, 1088]","[78, 50]",False,0.13101604580879211,0.032831087708473206,0.9326087236404419,0.925,0.2195051908493042,0.9675290599813858,0.14170466363430023,0.03494939208030701,0.917391300201416,0.908695652173913,0.247603178024292,0.9580189706726866,0.13032227754592896,0.031757645308971405,0.9305856823921204,0.9175704989154013,0.2214352935552597,0.966678482807515,0.010688617825508118,-0.0006937682628631592,1.9938225410878658,0.05691572651267052,0.015290387906134129,0.9619565010070801,0.9456521739130435,0.14055319130420685,0.9864749797025684,0.09740680456161499,0.0238807313144207,0.9347826242446899,0.9260869565217391,0.21229566633701324,0.970157824907424,0.06918526440858841,0.018152205273509026,0.9501084685325623,0.9327548806941431,0.18476912379264832,0.9767812832328961,0.04049107804894447,0.012269537895917892,2.1226945410016924,complete,0.061137013137340546,0.4691217364260249,True,0.04429785907268524,50,50,62.17505987500772,True,"[78, 50]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/spambase/compiled-128-44-stratified.csv,0,5.3942203521728516e-06,1.564621925354004e-07
balance-scale,8,42,375,4,3,625,"{'R': 288, 'L': 288, 'B': 49}","[29, 173, 173]","[0, 4, 4]",False,1.183075189590454,0.21679408848285675,0.5839999914169312,0.584,1.4120628833770752,0.6400333666323039,1.304497241973877,0.2134741246700287,0.6612903475761414,0.6612903225806451,1.3959711790084839,0.7547809185820289,1.1874182224273682,0.2042766660451889,0.761904776096344,0.7619047619047619,1.3554383516311646,0.7407369844489521,0.12142205238342285,0.0043430328369140625,0.04845291597303003,0.9825229644775391,0.15583263337612152,0.7279999852180481,0.728,1.2084931135177612,0.769705443783199,1.091521978378296,0.14891454577445984,0.774193525314331,0.7903225806451613,1.1773567199707031,0.7949442880050333,0.9433456063270569,0.129737988114357,0.8571428656578064,0.8571428571428571,1.1040531396865845,0.8232251521298174,0.10899901390075684,-0.03917735815048218,0.04921220906544477,complete,0.24407261610031128,0.2055489898086356,True,0.21297526359558105,50,50,9.159244291018695,True,"[0, 4, 4]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/balance-scale/compiled-8-42-stratified.csv,1,1.4901161193847656e-06,7.152557373046875e-07
balance-scale,8,43,375,4,3,625,"{'R': 288, 'L': 288, 'B': 49}","[29, 173, 173]","[0, 4, 4]",False,1.1523349285125732,0.20799574255943298,0.656000018119812,0.656,1.382979154586792,0.6855177845976815,1.2727034091949463,0.2048478126525879,0.7419354915618896,0.7419354838709677,1.3676247596740723,0.7935805191570111,1.2072675228118896,0.20963779091835022,0.6507936716079712,0.6507936507936508,1.3758940696716309,0.6711629479377957,0.12036848068237305,0.054932594299316406,0.04858441592659801,0.9985643625259399,0.1610274761915207,0.7519999742507935,0.752,1.2279967069625854,0.6786383773903292,1.1438719034194946,0.16432857513427734,0.725806474685669,0.7258064516129032,1.2478314638137817,0.7740787097438107,1.1008232831954956,0.17455503344535828,0.682539701461792,0.6825396825396826,1.2650976181030273,0.7084516565246788,0.1453075408935547,0.10225892066955566,0.04878329101484269,complete,0.10644423961639404,0.08816955447328773,True,0.12883150577545166,50,50,8.766637374996208,True,"[0, 4, 4]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/balance-scale/compiled-8-43-stratified.csv,1,1.0728836059570312e-06,3.5762786865234375e-07
balance-scale,8,44,375,4,3,625,"{'R': 288, 'L': 288, 'B': 49}","[29, 173, 173]","[0, 4, 4]",False,1.172506332397461,0.21426799893379211,0.7120000123977661,0.712,1.4031037092208862,0.6852147946789663,1.331234097480774,0.22149118781089783,0.6290322542190552,0.6451612903225806,1.4222283363342285,0.7265807043270479,1.2270653247833252,0.21587097644805908,0.6507936716079712,0.6507936507936508,1.39909029006958,0.6856997971602435,0.158727765083313,0.05455899238586426,0.049037916935049,1.0949623584747314,0.1915355920791626,0.7120000123977661,0.712,1.324907660484314,0.8238636677225363,1.2530239820480347,0.19876185059547424,0.6935483813285828,0.7096774193548387,1.3422449827194214,0.8519370372578443,1.160699486732483,0.19630149006843567,0.7460317611694336,0.746031746031746,1.3312095403671265,0.8077755240027046,0.15806162357330322,0.06573712825775146,0.04973725008312613,complete,0.06636583805084229,0.05408500811687523,True,0.07821011543273926,40,50,8.678608082933351,True,"[0, 4, 4]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/balance-scale/compiled-8-44-stratified.csv,1,7.748603820800781e-07,1.1920928955078125e-07
balance-scale,32,42,375,4,3,625,"{'R': 288, 'L': 288, 'B': 49}","[29, 173, 173]","[2, 15, 15]",False,0.551720380783081,0.16177883744239807,0.8320000171661377,0.832,0.6725919842720032,0.826874922903904,0.5705650448799133,0.1639341413974762,0.8225806355476379,0.8225806451612904,0.6820777654647827,0.8177347064877759,0.5554400086402893,0.16216591000556946,0.8571428656578064,0.8571428571428571,0.6643648743629456,0.8138607167004732,0.018844664096832275,0.003719627857208252,0.051327374996617436,0.2532918453216553,0.06582563370466232,0.8960000276565552,0.896,0.38136011362075806,0.8979948997052386,0.2914324700832367,0.07269449532032013,0.8548387289047241,0.8709677419354839,0.41402173042297363,0.929199500841969,0.2934489846229553,0.07787951827049255,0.841269850730896,0.8412698412698413,0.42153316736221313,0.9160919540229885,0.03814062476158142,0.04015713930130005,0.050780875026248395,complete,0.261991024017334,0.4716819457400719,True,0.27913257479667664,50,50,9.378830709028989,True,"[2, 15, 15]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/balance-scale/compiled-32-42-stratified.csv,0,4.589557647705078e-06,6.258487701416016e-07
balance-scale,32,43,375,4,3,625,"{'R': 288, 'L': 288, 'B': 49}","[29, 173, 173]","[2, 15, 15]",False,0.6172024607658386,0.17506006360054016,0.671999990940094,0.672,0.7416884899139404,0.7378480675562592,0.5529674291610718,0.15366895496845245,0.6935483813285828,0.6935483870967742,0.6896682381629944,0.728409774513116,0.639477550983429,0.1747349500656128,0.6507936716079712,0.6507936507936508,0.7631127834320068,0.688708586883029,-0.06423503160476685,0.022275090217590332,0.0519602500135079,0.30649271607398987,0.08549512922763824,0.8560000061988831,0.856,0.4283544421195984,0.8882998704427649,0.3334675431251526,0.08678708970546722,0.8387096524238586,0.8387096774193549,0.4820287227630615,0.85311563992038,0.3472042977809906,0.09529131650924683,0.7777777910232544,0.7777777777777778,0.46279075741767883,0.9117647058823529,0.02697482705116272,0.04071158170700073,0.051504041999578476,complete,0.29227325320243835,0.4570500602452144,True,0.2194998860359192,50,50,8.81308812496718,True,"[2, 15, 15]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/balance-scale/compiled-32-43-stratified.csv,0,2.2649765014648438e-06,1.1920928955078125e-07
balance-scale,32,44,375,4,3,625,"{'R': 288, 'L': 288, 'B': 49}","[29, 173, 173]","[2, 15, 15]",False,0.5201686024665833,0.14993363618850708,0.800000011920929,0.8,0.6455358266830444,0.7900320806742324,0.5382277965545654,0.1536145657300949,0.8064516186714172,0.8225806451612904,0.6761256456375122,0.7405436150151642,0.521750271320343,0.15064570307731628,0.7777777910232544,0.7777777777777778,0.6478184461593628,0.8005409060175794,0.018059194087982178,0.0015816688537597656,0.05129366600885987,0.15921902656555176,0.04439067095518112,0.9120000004768372,0.912,0.27310851216316223,0.9600632290942926,0.20013418793678284,0.05659126490354538,0.8387096524238586,0.8548387096774194,0.3330225646495819,0.9452052822448894,0.18335163593292236,0.05153019726276398,0.8888888955116272,0.8888888888888888,0.3012184500694275,0.9515212981744422,0.04091516137123108,0.024132609367370605,0.05142179096583277,complete,0.33839863538742065,0.6485835350522539,True,0.3380936086177826,50,50,9.076394415926188,True,"[2, 15, 15]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/balance-scale/compiled-32-44-stratified.csv,0,4.678964614868164e-06,1.4901161193847656e-07
balance-scale,128,42,375,4,3,625,"{'R': 288, 'L': 288, 'B': 49}","[29, 173, 173]","[10, 59, 59]",False,0.06490880995988846,0.017732899636030197,0.9440000057220459,0.944,0.1472262740135193,0.9878799652589644,0.061777275055646896,0.016877902671694756,0.9193548560142517,0.9032258064516129,0.199219211935997,0.9744138413216027,0.08396941423416138,0.021677426993846893,0.9523809552192688,0.9523809523809523,0.19879747927188873,0.9903313049357675,-0.003131534904241562,0.01906060427427292,0.06985820806585252,0.013251765631139278,0.0037216590717434883,0.9760000109672546,0.976,0.07417549192905426,0.9977992371742291,0.03550536558032036,0.009157747961580753,0.9516128897666931,0.9354838709677419,0.15776443481445312,0.9810610682154399,0.029119135811924934,0.0077187735587358475,0.9682539701461792,0.9682539682539683,0.11636249721050262,0.9922244759972955,0.02225359994918108,0.015867370180785656,0.060095957946032286,complete,0.05485027842223644,0.6532173520858222,True,0.026271909475326538,50,50,9.319368000025861,True,"[10, 59, 59]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/balance-scale/compiled-128-42-stratified.csv,0,6.079673767089844e-06,2.1979212760925293e-07
balance-scale,128,43,375,4,3,625,"{'R': 288, 'L': 288, 'B': 49}","[29, 173, 173]","[10, 59, 59]",False,0.08780666440725327,0.02396593987941742,0.9279999732971191,0.928,0.18142808973789215,0.9863560331258673,0.08264639973640442,0.020677432417869568,0.9193548560142517,0.9032258064516129,0.22392207384109497,0.9703037828451514,0.1427697092294693,0.036690156906843185,0.8888888955116272,0.8888888888888888,0.26603537797927856,0.9764029749830968,-0.0051602646708488464,0.054963044822216034,0.06249087501782924,0.014840553514659405,0.003813553601503372,0.984000027179718,0.984,0.06775136291980743,0.9976276811611907,0.0515768826007843,0.01094207912683487,0.9516128897666931,0.9354838709677419,0.15977007150650024,0.9845698401452645,0.056627560406923294,0.012727528810501099,0.9523809552192688,0.9523809523809523,0.1299981027841568,0.9949966193373901,0.0367363290861249,0.04178700689226389,0.05993358395062387,complete,0.086142148822546,0.6033643220782388,True,0.031069517135620117,50,50,9.446174874901772,True,"[10, 59, 59]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/balance-scale/compiled-128-43-stratified.csv,0,5.155801773071289e-06,1.4528632164001465e-07
balance-scale,128,44,375,4,3,625,"{'R': 288, 'L': 288, 'B': 49}","[29, 173, 173]","[10, 59, 59]",False,0.11930554360151291,0.02238868921995163,0.9440000057220459,0.944,0.1460505872964859,0.9916594237422206,0.14809152483940125,0.025424661114811897,0.9354838728904724,0.9516129032258065,0.20491711795330048,0.9838713893961039,0.3641682267189026,0.05574361979961395,0.9047619104385376,0.9047619047619048,0.4806388020515442,0.9675456389452334,0.028785981237888336,0.24486268311738968,0.06036962498910725,0.01328185386955738,0.003823664039373398,0.9919999837875366,0.992,0.0677107572555542,0.9994202898550725,0.0568244494497776,0.014187444001436234,0.9193548560142517,0.9354838709677419,0.14067934453487396,0.9872591614878367,0.03981310874223709,0.010985184460878372,0.9523809552192688,0.9523809523809523,0.11822869628667831,0.994050033806626,0.04354259558022022,0.02653125487267971,0.0736725419992581,complete,0.3243551179766655,0.8906738539467135,True,0.09126707538962364,50,50,8.998354249983095,True,"[10, 59, 59]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/balance-scale/compiled-128-44-stratified.csv,0,1.1980533599853516e-05,1.0468065738677979e-06
image-segmentation,8,42,1386,19,7,2310,"{'BRICKFACE': 330, 'SKY': 330, 'FOLIAGE': 330, 'CEMENT': 330, 'WINDOW': 330, 'PATH': 330, 'GRASS': 330}","[198, 198, 198, 198, 198, 198, 198]","[2, 1, 1, 1, 1, 1, 1]",False,1.5178345441818237,0.3924686908721924,0.551948070526123,0.5497835497835498,1.554868459701538,0.8489330534785081,1.4901421070098877,0.3865034282207489,0.5800865888595581,0.5800865800865801,1.542116403579712,0.8560715378897197,1.5284665822982788,0.39490705728530884,0.5151515007019043,0.5108225108225108,1.576306939125061,0.841466614193887,-0.027692437171936035,0.010632038116455078,0.18307320796884596,1.0205447673797607,0.27212226390838623,0.738095223903656,0.7359307359307359,1.0569846630096436,0.902121868030959,0.9963037371635437,0.26549047231674194,0.7142857313156128,0.7142857142857143,1.050635814666748,0.9128951856224584,1.0437936782836914,0.27868372201919556,0.7229437232017517,0.7186147186147186,1.0917021036148071,0.9030128121037212,-0.02424103021621704,0.023248910903930664,0.1786198749905452,complete,0.4846729040145874,0.31709748163797535,True,0.493838369846344,40,50,12.376196917030029,True,"[2, 1, 1, 1, 1, 1, 1]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/image-segmentation/compiled-8-42-stratified.csv,0,2.9206275939941406e-06,1.2516975402832031e-06
image-segmentation,8,43,1386,19,7,2310,"{'BRICKFACE': 330, 'SKY': 330, 'FOLIAGE': 330, 'CEMENT': 330, 'WINDOW': 330, 'PATH': 330, 'GRASS': 330}","[198, 198, 198, 198, 198, 198, 198]","[1, 1, 1, 2, 1, 1, 1]",False,1.516337513923645,0.3947533965110779,0.7056276798248291,0.7034632034632035,1.5513195991516113,0.8773339455157637,1.4857946634292603,0.387600302696228,0.7142857313156128,0.7142857142857143,1.53622567653656,0.8812147448511085,1.4909205436706543,0.3898731768131256,0.701298713684082,0.7012987012987013,1.5350843667984009,0.8876426603699331,-0.030542850494384766,-0.025416970252990723,0.17886895895935595,1.0969204902648926,0.2882075607776642,0.7402597665786743,0.7380952380952381,1.1342458724975586,0.8992194674012856,1.0683592557907104,0.281426340341568,0.7489177584648132,0.7532467532467533,1.1187100410461426,0.9061393152302243,1.0869868993759155,0.28894490003585815,0.7186146974563599,0.7186147186147186,1.1354645490646362,0.9057457693821329,-0.02856123447418213,-0.00993359088897705,0.1824432919966057,complete,0.40393364429473877,0.27092902167693794,True,0.4174354076385498,50,50,11.560137499938719,True,"[1, 1, 1, 2, 1, 1, 1]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/image-segmentation/compiled-8-43-stratified.csv,0,2.7418136596679688e-06,1.430511474609375e-06
image-segmentation,8,44,1386,19,7,2310,"{'BRICKFACE': 330, 'SKY': 330, 'FOLIAGE': 330, 'CEMENT': 330, 'WINDOW': 330, 'PATH': 330, 'GRASS': 330}","[198, 198, 198, 198, 198, 198, 198]","[1, 1, 1, 1, 1, 2, 1]",False,1.5504448413848877,0.3997093439102173,0.523809552192688,0.5238095238095238,1.5855909585952759,0.8876317285408195,1.5470682382583618,0.398136705160141,0.523809552192688,0.5238095238095238,1.5986584424972534,0.871900826446281,1.5551707744598389,0.40014728903770447,0.46320345997810364,0.46320346320346323,1.5999161005020142,0.8807993353447898,-0.003376603126525879,0.004725933074951172,0.20220062497537583,1.1165004968643188,0.30625465512275696,0.738095223903656,0.7380952380952381,1.1514384746551514,0.9459530368621278,1.1206886768341064,0.3066609799861908,0.6969696879386902,0.7012987012987013,1.16976797580719,0.9449035812672176,1.1477811336517334,0.31285709142684937,0.6753246784210205,0.6796536796536796,1.1917122602462769,0.9396563032926669,0.004188179969787598,0.03128063678741455,0.17829108308069408,complete,0.40738964080810547,0.2619581382948796,True,0.42637956142425537,40,50,11.985122375073843,True,"[1, 1, 1, 1, 1, 2, 1]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/image-segmentation/compiled-8-44-stratified.csv,0,2.682209014892578e-06,2.0265579223632812e-06
image-segmentation,32,42,1386,19,7,2310,"{'BRICKFACE': 330, 'SKY': 330, 'FOLIAGE': 330, 'CEMENT': 330, 'WINDOW': 330, 'PATH': 330, 'GRASS': 330}","[198, 198, 198, 198, 198, 198, 198]","[5, 5, 5, 4, 4, 5, 4]",False,0.4150013327598572,0.10841518640518188,0.8614718317985535,0.8614718614718615,0.4551038146018982,0.9741298264025537,0.3859789967536926,0.10244046151638031,0.8614718317985535,0.8614718614718615,0.4325619041919708,0.9757532030259304,0.43400296568870544,0.1103765070438385,0.8614718317985535,0.8614718614718615,0.4732702374458313,0.9724080633171541,-0.02902233600616455,0.019001632928848267,0.20219308300875127,0.08465293049812317,0.02257120981812477,0.963203489780426,0.961038961038961,0.11567332595586777,0.9979284183829638,0.130714550614357,0.03021848201751709,0.9350649118423462,0.9393939393939394,0.15746638178825378,0.99628317810136,0.13099081814289093,0.03165235370397568,0.9437229633331299,0.935064935064935,0.17257723212242126,0.9951462678735405,0.046061620116233826,0.04633788764476776,0.18980833294335753,complete,0.3030121475458145,0.6981799008331065,True,0.25526444613933563,50,50,10.925172916962765,True,"[5, 5, 5, 4, 4, 5, 4]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/image-segmentation/compiled-32-42-stratified.csv,0,2.327561378479004e-05,3.129243850708008e-07
image-segmentation,32,43,1386,19,7,2310,"{'BRICKFACE': 330, 'SKY': 330, 'FOLIAGE': 330, 'CEMENT': 330, 'WINDOW': 330, 'PATH': 330, 'GRASS': 330}","[198, 198, 198, 198, 198, 198, 198]","[4, 4, 5, 5, 4, 5, 5]",False,0.3806975781917572,0.09451322257518768,0.8354978561401367,0.8354978354978355,0.41420525312423706,0.9804702872884691,0.30353057384490967,0.07584406435489655,0.8787878751754761,0.8787878787878788,0.35810863971710205,0.9831212558485286,0.32918378710746765,0.0840846598148346,0.8484848737716675,0.8484848484848485,0.3702648878097534,0.9850452577725305,-0.07716700434684753,-0.05151379108428955,0.1888026250526309,0.06707046180963516,0.019464049488306046,0.9783549904823303,0.9761904761904762,0.09529751539230347,0.9987428396519304,0.13757742941379547,0.03428325057029724,0.9264069199562073,0.9264069264069265,0.18577434122562408,0.9958021776203595,0.13268499076366425,0.032949648797512054,0.9567099809646606,0.948051948051948,0.16010670363903046,0.996589269316542,0.07050696760416031,0.06561452895402908,0.19053124997299165,complete,0.1964987963438034,0.5969273215744767,True,0.1659531444311142,50,50,10.542411750066094,True,"[4, 4, 5, 5, 4, 5, 5]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/image-segmentation/compiled-32-43-stratified.csv,0,9.894371032714844e-06,3.129243850708008e-07
